"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	"Single Race 6"	"Single Race 6 Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Asian"	"A"	0	2618	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	0	13489	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	31	309457	10.0
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"More than one race"	"M"	Suppressed	5621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	6299	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Asian"	"A"	0	2618	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	0	13489	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	107	309457	34.6
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"More than one race"	"M"	Suppressed	5621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	"American Indian or Alaska Native"	"1002-5"	0	6299	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	"Asian"	"A"	Suppressed	2618	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	"Black or African American"	"2054-5"	Suppressed	13489	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	805	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	465	309457	150.3
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Diseases of the genitourinary system"	"N00-N98"	"More than one race"	"M"	Suppressed	5621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"American Indian or Alaska Native"	"1002-5"	0	6299	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Asian"	"A"	0	2618	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Black or African American"	"2054-5"	0	13489	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"White"	"2106-3"	0	309457	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"More than one race"	"M"	0	5621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	"American Indian or Alaska Native"	"1002-5"	0	6299	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Asian"	"A"	0	2618	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Black or African American"	"2054-5"	0	13489	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	"White"	"2106-3"	0	309457	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Certain conditions originating in the perinatal period"	"P00-P96"	"More than one race"	"M"	0	5621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"American Indian or Alaska Native"	"1002-5"	0	6299	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Asian"	"A"	0	2618	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Black or African American"	"2054-5"	0	13489	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	Suppressed	309457	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"More than one race"	"M"	Suppressed	5621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"American Indian or Alaska Native"	"1002-5"	0	6299	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian"	"A"	0	2618	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	Suppressed	13489	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	82	309457	26.5
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"More than one race"	"M"	0	5621	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	"American Indian or Alaska Native"	"1002-5"	10	6299	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	"Asian"	"A"	Suppressed	2618	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	Suppressed	13489	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	805	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	968	309457	312.8
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"Codes for special purposes"	"U00-U99"	"More than one race"	"M"	Suppressed	5621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	"American Indian or Alaska Native"	"1002-5"	Suppressed	6299	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	"Asian"	"A"	Suppressed	2618	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	Suppressed	13489	Suppressed
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	805	Unreliable
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	309	309457	99.9
	"Female"	"F"	"2022 "	"2022"	"80-84 years"	"80-84"	"External causes of morbidity and mortality"	"V01-Y89"	"More than one race"	"M"	Suppressed	5621	Suppressed
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	"Black or African American"	"2054-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	277	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain infectious and parasitic diseases"	"A00-B99"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	1937	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Neoplasms"	"C00-D48"	"More than one race"	"M"	18	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	37	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"More than one race"	"M"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	11	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	1018	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	14	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	910	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Mental and behavioural disorders"	"F01-F99"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	24	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	2430	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the nervous system"	"G00-G98"	"More than one race"	"M"	14	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	"Black or African American"	"2054-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	"White"	"2106-3"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the eye and adnexa"	"H00-H57"	"More than one race"	"M"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	"Black or African American"	"2054-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	"White"	"2106-3"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the ear and mastoid process"	"H60-H93"	"More than one race"	"M"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	11	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	"Asian"	"A"	11	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	86	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	4941	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the circulatory system"	"I00-I99"	"More than one race"	"M"	22	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	16	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	1070	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the respiratory system"	"J00-J98"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	498	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the digestive system"	"K00-K92"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	26	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	61	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	"Asian"	"A"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	"Black or African American"	"2054-5"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	435	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Diseases of the genitourinary system"	"N00-N98"	"More than one race"	"M"	Suppressed	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Black or African American"	"2054-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"White"	"2106-3"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"More than one race"	"M"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	"American Indian or Alaska Native"	"1002-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Asian"	"A"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Black or African American"	"2054-5"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	Not Applicable	Not Applicable
	"Female"	"F"	"2022 "	"2022"	"85-89 years"	"85-89"	"Certain conditions originating in the perinatal period"	"P00-P96"	"White"	"2106-3"	0	Not Applicable	Not Applicable
