"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	"Single Race 6"	"Single Race 6 Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"White"	"2106-3"	0	6090035	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"More than one race"	"M"	0	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"American Indian or Alaska Native"	"1002-5"	0	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"Asian"	"A"	0	726044	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"Black or African American"	"2054-5"	0	1645986	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"White"	"2106-3"	Suppressed	6090035	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"More than one race"	"M"	0	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	17	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"Asian"	"A"	28	726044	3.9
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	348	1645986	21.1
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	24129	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	510	6090035	8.4
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"More than one race"	"M"	21	309744	6.8
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	96165	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"Asian"	"A"	Suppressed	726044	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	97	1645986	5.9
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	24129	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	116	6090035	1.9
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"More than one race"	"M"	Suppressed	309744	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	"American Indian or Alaska Native"	"1002-5"	62	96165	64.5
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	"Asian"	"A"	11	726044	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	68	1645986	4.1
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	24129	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	244	6090035	4.0
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	"More than one race"	"M"	Suppressed	309744	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"American Indian or Alaska Native"	"1002-5"	0	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Asian"	"A"	0	726044	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	Suppressed	1645986	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	Suppressed	6090035	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"More than one race"	"M"	0	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"American Indian or Alaska Native"	"1002-5"	0	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Asian"	"A"	Suppressed	726044	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	Suppressed	1645986	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	24129	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	11	6090035	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"More than one race"	"M"	0	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	96165	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	"Asian"	"A"	Suppressed	726044	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	"Black or African American"	"2054-5"	23	1645986	1.4
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	42	6090035	0.7
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	"More than one race"	"M"	Suppressed	309744	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"American Indian or Alaska Native"	"1002-5"	0	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Asian"	"A"	0	726044	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Black or African American"	"2054-5"	0	1645986	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"White"	"2106-3"	0	6090035	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"More than one race"	"M"	0	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	"American Indian or Alaska Native"	"1002-5"	0	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Asian"	"A"	0	726044	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Black or African American"	"2054-5"	0	1645986	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	"White"	"2106-3"	Suppressed	6090035	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	"More than one race"	"M"	0	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"American Indian or Alaska Native"	"1002-5"	0	96165	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Asian"	"A"	Suppressed	726044	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Black or African American"	"2054-5"	14	1645986	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	24129	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	80	6090035	1.3
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"More than one race"	"M"	Suppressed	309744	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	96165	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian"	"A"	13	726044	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	95	1645986	5.8
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	24129	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	190	6090035	3.1
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"More than one race"	"M"	Suppressed	309744	Suppressed
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	"American Indian or Alaska Native"	"1002-5"	36	96165	37.4
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	"Asian"	"A"	51	726044	7.0
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	243	1645986	14.8
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	13	24129	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	519	6090035	8.5
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	"More than one race"	"M"	12	309744	Unreliable
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	"American Indian or Alaska Native"	"1002-5"	330	96165	343.2
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	"Asian"	"A"	324	726044	44.6
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	4884	1645986	296.7
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	40	24129	165.8
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	9457	6090035	155.3
	"Male"	"M"	"2021"	"2021"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	"More than one race"	"M"	308	309744	99.4
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	"American Indian or Alaska Native"	"1002-5"	12	94805	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	"Asian"	"A"	Suppressed	822645	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	"Black or African American"	"2054-5"	208	1617641	12.9
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	27753	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	177	6406605	2.8
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	"More than one race"	"M"	Suppressed	239676	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	10	94805	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	"Asian"	"A"	61	822645	7.4
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	192	1617641	11.9
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	27753	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	611	6406605	9.5
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	"More than one race"	"M"	15	239676	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"American Indian or Alaska Native"	"1002-5"	0	94805	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Asian"	"A"	Suppressed	822645	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	51	1617641	3.2
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	27753	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	23	6406605	0.4
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"More than one race"	"M"	0	239676	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"American Indian or Alaska Native"	"1002-5"	20	94805	21.1
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Asian"	"A"	12	822645	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	242	1617641	15.0
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	27753	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	431	6406605	6.7
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"More than one race"	"M"	Suppressed	239676	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	"American Indian or Alaska Native"	"1002-5"	37	94805	39.0
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	"Asian"	"A"	Suppressed	822645	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	98	1617641	6.1
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	27753	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	467	6406605	7.3
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	"More than one race"	"M"	13	239676	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	94805	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	"Asian"	"A"	14	822645	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	120	1617641	7.4
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	27753	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	269	6406605	4.2
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	"More than one race"	"M"	Suppressed	239676	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	"American Indian or Alaska Native"	"1002-5"	0	94805	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	"Asian"	"A"	0	822645	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	"Black or African American"	"2054-5"	0	1617641	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	27753	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	"White"	"2106-3"	0	6406605	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	"More than one race"	"M"	0	239676	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	"American Indian or Alaska Native"	"1002-5"	Suppressed	94805	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	"Asian"	"A"	0	822645	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	"Black or African American"	"2054-5"	0	1617641	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	27753	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	"White"	"2106-3"	0	6406605	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	"More than one race"	"M"	0	239676	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	37	94805	39.0
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	"Asian"	"A"	76	822645	9.2
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	701	1617641	43.3
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	17	27753	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	1085	6406605	16.9
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	"More than one race"	"M"	23	239676	9.6
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	94805	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	"Asian"	"A"	Suppressed	822645	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	115	1617641	7.1
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	27753	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	217	6406605	3.4
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	"More than one race"	"M"	Suppressed	239676	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	"American Indian or Alaska Native"	"1002-5"	120	94805	126.6
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	"Asian"	"A"	30	822645	3.6
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	116	1617641	7.2
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	27753	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	667	6406605	10.4
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	"More than one race"	"M"	28	239676	11.7
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	94805	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Asian"	"A"	0	822645	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	Suppressed	1617641	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	27753	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	Suppressed	6406605	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"More than one race"	"M"	0	239676	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	94805	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Asian"	"A"	Suppressed	822645	Suppressed
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	13	1617641	Unreliable
	"Male"	"M"	"2021"	"2021"	"30-34 years"	"30-34"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	27753	Unreliable
